local_unit_code,Rural Urban,Province,Municipal Name,District,Year,Int Revenue,Fed Equalisation,Fed Conditional,Fed Complimentary,Fed Special,Capital Expenditure,Current Expenditure
50505,Rural Municipality,Lumbini,Paanini Rural Municipality,Arghakhachi,2024,190.225,102.9,,10.5,13,137.595,417.779
50501,Rural Municipality,Lumbini,Chhatradev Rural Municipality,Arghakhachi,2024,238.248,99.4,,13.5,16,164.3,316.144
50607,Rural Municipality,Lumbini,Rainadevi Chhahara Rural Municipality,Palpa,2024,146.955,103.2,,18.5,5,137.456,405.42
50606,Rural Municipality,Lumbini,Ribdikot Rural Municipality,Palpa,2024,133.005,84.9,,7.5,10,122.616,325.249
50603,Rural Municipality,Lumbini,Rambha Rural Municipality,Palpa,2024,12.058,91.1,,5,9,113.49,396.391
50609,Rural Municipality,Lumbini,Mathagadhi Rural Municipality,Palpa,2024,42.736,99.2,,5.5,14.5,188.584,467.46
50604,Rural Municipality,Lumbini,Bagnaskali Rural Municipality,Palpa,2024,163.741,95,,6,7.5,121.358,335.93
50602,Rural Municipality,Lumbini,Purbakhola Rural Municipality,Palpa,2024,8.275,87.8,,5,16,147.306,396.435
50610,Rural Municipality,Lumbini,Nisti Rural Municipality,Palpa,2024,159.419,93.6,,8,15,225.533,460.215
50608,Rural Municipality,Lumbini,Tinau Rural Municipality,Palpa,2024,122.744,85.3,,8,8,143.637,307.766
50910,Rural Municipality,Lumbini,Suddhodhan Rural Municipality,Kapilbastu,2024,308.055,128.5,,5,0,145.704,317.887
50904,Rural Municipality,Lumbini,Bijaynagar Rural Municipality,Kapilbastu,2024,225.148,114.4,,18.5,16.5,159.016,308.725
50908,Rural Municipality,Lumbini,Yashodhara Rural Municipality,Kapilbastu,2024,201.779,119.7,,5.5,7.5,85.791,292.398
50909,Rural Municipality,Lumbini,Mayadevi Rural Municipality,Kapilbastu,2024,236.997,135.7,,13,11.5,165.995,360.246
50806,Rural Municipality,Lumbini,Suddhodhan Rural Municipality,Rupandehi,2024,206.106,117.9,,8,7.5,157.256,459.065
50807,Rural Municipality,Lumbini,Siyari Rural Municipality,Rupandehi,2024,240.854,125.3,,5,10,155.565,557.055
50815,Rural Municipality,Lumbini,Sammarimai Rural Municipality,Rupandehi,2024,20.496,157.9,,8,12.5,143.527,266.09
50810,Rural Municipality,Lumbini,Rohini Rural Municipality,Rupandehi,2024,193.36,119.4,,5,11.5,124.592,323.052
50812,Rural Municipality,Lumbini,Mayadevi Rural Municipality,Rupandehi,2024,266.296,135.7,,5,10,118.107,291.237
50816,Rural Municipality,Lumbini,Marchabari Rural Municipality,Rupandehi,2024,33.905,119.1,,8,6,121.196,262.974
50805,Rural Municipality,Lumbini,Gaidahwa Rural Municipality,Rupandehi,2024,57.398,134.1,,5,11.5,186.034,329.366
50814,Rural Municipality,Lumbini,Kotahimai Rural Municipality,Rupandehi,2024,15.233,126.5,,5,0,124.192,270.105
50804,Rural Municipality,Lumbini,Kanchan Rural Municipality,Rupandehi,2024,219.326,116.9,,5,10,163.752,308.051
50809,Rural Municipality,Lumbini,Omsatiya Rural Municipality,Rupandehi,2024,183.129,119.4,,5,7,151.578,273.173
50705,Rural Municipality,Lumbini,Sarawal Rural Municipality,Nawalparasi,2024,179.331,119.7,,5,10,142.922,320.925
50706,Rural Municipality,Lumbini,Pratapur Rural Municipality,Nawalparasi,2024,32.137,134.4,,8,7,193.164,545.734
50704,Rural Municipality,Lumbini,Palhinandan Rural Municipality,Nawalparasi,2024,166.055,116.1,,5,11.5,102.898,286.473
50707,Rural Municipality,Lumbini,Susta Rural Municipality,Nawalparasi,2024,32.621,115.9,,12.5,12,179.09,232.613
51205,Urban Municipality,Lumbini,Rajapur Municipality,Bardiya,2024,313.408,152.7,,13,5,222.956,475.678
51206,Urban Municipality,Lumbini,Madhuban Municipality,Bardiya,2024,271.745,135.1,,13,10,159.278,393.726
51202,Urban Municipality,Lumbini,Barbardiya Municipality,Bardiya,2024,319.603,165.7,,13,11.5,268.713,766.424
51201,Urban Municipality,Lumbini,Baasgadhi Municipality,Bardiya,2024,323.643,148.7,,5,12,224.621,407.247
51203,Urban Municipality,Lumbini,Thakurbaba Municipality,Bardiya,2024,250.479,133.1,,21.5,11.5,182.14,436.843
51207,Urban Municipality,Lumbini,Gulariya Municipality,Bardiya,2024,291.522,168.5,,8,15,278.109,480.282
51102,Urban Municipality,Lumbini,Kohalpur Municipality,Banke,2024,371.352,182.6,,5,7,277.876,573.524
51007,Urban Municipality,Lumbini,Lamahi Municipality,Dang,2024,221.146,137.5,,5,0,269.989,422.208
50305,Urban Municipality,Lumbini,Swargadwari Municipality,Pyuthan,2024,34.574,102.3,,22.5,27,212.067,513.008
50304,Urban Municipality,Lumbini,Pyuthan Municipality,Pyuthan,2024,211.315,120.5,,13,6.5,156.492,475.737
50207,Urban Municipality,Lumbini,Rolpa Municipality,Rolpa,2024,162.303,109.3,,6,6,162.563,389.662
50409,Urban Municipality,Lumbini,Resunga Municipality,Gulmi,2024,205.011,114.8,,5,5,134.708,395.284
50404,Urban Municipality,Lumbini,Mushikot Municipality,Gulmi,2024,187.382,111.7,,18.5,7,161.424,413.021
50504,Urban Municipality,Lumbini,Sandhikharka Municipality,Arghakhachi,2024,279.255,131.2,,22.5,27,339.254,483.371
50506,Urban Municipality,Lumbini,Shitganga Municipality,Arghakhachi,2024,235.048,130.7,,5,8,204.491,540.089
50503,Urban Municipality,Lumbini,Bhumikasthan Municipality,Arghakhachi,2024,215.026,111.6,,17.5,7,188.154,606.909
50601,Urban Municipality,Lumbini,Rampur Municipality,Palpa,2024,269.258,117.7,,6,8,130.552,465.917
50605,Urban Municipality,Lumbini,Tansen Municipality,Palpa,2024,256.995,152.8,,11,22,318.258,546.435
50903,Urban Municipality,Lumbini,Sibaraj Municipality,Kapilbastu,2024,342.403,164.1,,8,20,201.267,564.969
50906,Urban Municipality,Lumbini,Maharajgunj Municipality,Kapilbastu,2024,278.698,144.1,,22,6.5,157.222,398.059
50902,Urban Municipality,Lumbini,Buddhabhumi Municipality,Kapilbastu,2024,337.318,163.1,,8,6,240.374,494.119
50901,Urban Municipality,Lumbini,Baadganga Municipality,Kapilbastu,2024,590.91,183.7,,6,5,434.789,635.134
50905,Urban Municipality,Lumbini,Krishnanagar Municipality,Kapilbastu,2024,331.591,157.7,,5,20,265.984,369.068
50907,Urban Municipality,Lumbini,Kapilbastu Municipality,Kapilbastu,2024,397.647,180.9,,17.5,10,218.218,563.413
50803,Urban Municipality,Lumbini,Sainamaina Municipality,Rupandehi,2024,391.582,121.7,,7.5,22.5,212.396,448.118
50811,Urban Municipality,Lumbini,Siddharthanagar Municipality,Rupandehi,2024,419.657,178.9,,8,9,256.014,516.573
50813,Urban Municipality,Lumbini,Lumbini Sanskrit Municipality,Rupandehi,2024,373.582,173.1,,13,11.5,227.674,528.782
50801,Urban Municipality,Lumbini,Devdaha Municipality,Rupandehi,2024,381.55,151.5,,5,9,227.005,487.524
50808,Urban Municipality,Lumbini,Tilottama Municipality,Rupandehi,2024,1107.963,229,,5,20,784.333,741.236
50702,Urban Municipality,Lumbini,Sunawal Municipality,Nawalparasi,2024,142.898,157.3,,5,8,219.283,789.884
50703,Urban Municipality,Lumbini,Ramgram Municipality,Nawalparasi,2024,364.314,160,,7,11.5,384.472,436.753
50701,Urban Municipality,Lumbini,Bardaghat Municipality,Nawalparasi,2024,79.811,166.6,,8,21.5,285.811,805.212
51106,Sub-Metropolitan City,Lumbini,Nepalgunj Sub-metropolitan City,Banke,2024,724.255,294.7,,7.5,12,431.447,1000.597
51003,Sub-Metropolitan City,Lumbini,Tulsipur Sub-metropolitan City,Dang,2024,745.624,290.8,,7.5,10,446.584,1049.133
51002,Sub-Metropolitan City,Lumbini,Ghorahi Sub-metropolitan City,Dang,2024,1018.872,311.4,,6,7.5,660.513,1085.659
50802,Sub-Metropolitan City,Lumbini,Butwal Sub-metropolitan City,Rupandehi,2024,1139.466,301.7,,8,20,613.318,1073.666
40804,Rural Municipality,Gandaki,Hupsekot Rural Municipality,Nawalpur,2024,135.115,97.6,,6,18,115.937,313.382
40808,Rural Municipality,Gandaki,Binayi Rural Municipality,Nawalpur,2024,99.854,115.9,,8,8,233.604,395.081
40802,Rural Municipality,Gandaki,Bulingtar Rural Municipality,Nawalpur,2024,12.519,83.7,,0,10,104.704,265.035
40803,Rural Municipality,Gandaki,Bungdikali Rural Municipality,Nawalpur,2024,12.607,78.6,,5,0,114.806,229.462
41109,Rural Municipality,Gandaki,Bareng Rural Municipality,Baglung,2024,7.077,76.4,,23.5,10,94.739,227.693
41107,Rural Municipality,Gandaki,Badigaad Rural Municipality,Baglung,2024,210.42,109.5,,18.5,9,172.877,450.592
41106,Rural Municipality,Gandaki,Nishikhola Rural Municipality,Baglung,2024,141.3,91.2,,0,0,104.655,320.781
41103,Rural Municipality,Gandaki,Tarakhola Rural Municipality,Baglung,2024,68.345,70.5,,7.5,6.5,86.703,216.978
41104,Rural Municipality,Gandaki,Tamankhola Rural Municipality,Baglung,2024,77.219,70.2,,7,9,81.188,174.633
41102,Rural Municipality,Gandaki,Kathekhola Rural Municipality,Baglung,2024,168.783,99.7,,5,11.5,154.409,351.123
40402,Rural Municipality,Gandaki,Raghuganga Rural Municipality,Myagdi,2024,145.128,79.1,,5,7,94.556,416.495
40404,Rural Municipality,Gandaki,Malika Rural Municipality,Myagdi,2024,121.92,85.3,,11,16,125.756,247.715
40405,Rural Municipality,Gandaki,Mangala Rural Municipality,Myagdi,2024,119.643,81.7,,20.5,22,126.795,251.565
40403,Rural Municipality,Gandaki,Dhawalagiri Rural Municipality,Myagdi,2024,145.276,74.3,,20,18.5,115.66,257.845
40401,Rural Municipality,Gandaki,Annapurna Rural Municipality,Myagdi,2024,135.333,75.3,,10,25.5,139.72,410.468
40907,Rural Municipality,Gandaki,Harinash Rural Municipality,Syanja,2024,135.715,83,,17.5,9,115.286,226.699
40906,Rural Municipality,Gandaki,Biruwa Rural Municipality,Syanja,2024,159.444,85.3,,5,18,120.091,285.687
40902,Rural Municipality,Gandaki,Fedikhola Rural Municipality,Syanja,2024,26.165,74.4,,13,16.5,117.954,227.269
40911,Rural Municipality,Gandaki,Kaligandaki Rural Municipality,Syanja,2024,173.185,96.5,,25,15,171.558,314.156
40903,Rural Municipality,Gandaki,Aandhikhola Rural Municipality,Syanja,2024,164.033,83.8,,16.5,11.5,152.57,298.4
40904,Rural Municipality,Gandaki,Arjunchaupari Rural Municipality,Syanja,2024,132.493,81.2,,8,8,93.837,251.782
41006,Rural Municipality,Gandaki,Bihadi Rural Municipality,Parbat,2024,83.192,75.5,,7.5,12.5,104.319,276.67
41001,Rural Municipality,Gandaki,Modi Rural Municipality,Parbat,2024,22.006,93.9,,17.5,6,98.548,405.643
41005,Rural Municipality,Gandaki,Mahashila Rural Municipality,Parbat,2024,9.314,70.5,,10.5,10,77.715,229.407
41007,Rural Municipality,Gandaki,Paiyun Rural Municipality,Parbat,2024,123.252,79.7,,8,20,91.879,263.076
41002,Rural Municipality,Gandaki,Jaljala Rural Municipality,Parbat,2024,187.934,94.8,,8,0,112.496,336.167
40304,Rural Municipality,Gandaki,Lomangthan Rural Municipality,Mustang,2024,49.59,71.1,,10,22,95.526,149.298
40303,Rural Municipality,Gandaki,Bahragaun Muktichhetra Rural Municipality,Mustang,2024,48.88,68.9,,5,15,47.905,125.946
40301,Rural Municipality,Gandaki,Lo Ghekar Damodarkund Rural Municipality,Mustang,2024,44.928,69.7,,8,21,89.848,77.498
40305,Rural Municipality,Gandaki,Thasang Rural Municipality,Mustang,2024,57.192,69.4,,0,10,113.603,173.624
40302,Rural Municipality,Gandaki,Gharpajhong Rural Municipality,Mustang,2024,37.926,70.4,,0,16,79.577,155.126
40202,Rural Municipality,Gandaki,Neshyang Rural Municipality,Manang,2024,5.114,70,,0,0,70.389,127.377
40204,Rural Municipality,Gandaki,Nashong Rural Municipality,Manang,2024,26.934,70.4,,7,15,77.095,158.09
40201,Rural Municipality,Gandaki,Naarfu Rural Municipality,Manang,2024,3.523,70,,4.4,19.5,70.962,48.969
40203,Rural Municipality,Gandaki,Chhame Rural Municipality,Manang,2024,11.825,69.1,,0,0,85.553,92.528
40505,Rural Municipality,Gandaki,Rupa Rural Municipality,Kaski,2024,21.66,78,,8,12,74.89,286.814
40501,Rural Municipality,Gandaki,Madi Rural Municipality,Kaski,2024,11.217,85,,16,15,185.116,368.927
40502,Rural Municipality,Gandaki,Machhapuchhre Rural Municipality,Kaski,2024,255.614,94.7,,16.5,13,163.152,377.547
40503,Rural Municipality,Gandaki,Annapurna Rural Municipality,Kaski,2024,223.037,98.9,,20,8.5,193.61,379.767
40703,Rural Municipality,Gandaki,Myade Rural Municipality,Tanahu,2024,218.658,95.1,,5,10.5,162.734,126.244
40709,Rural Municipality,Gandaki,Bandipur Rural Municipality,Tanahu,2024,148.323,89.6,,16,13.5,128.54,273.589
40708,Rural Municipality,Gandaki,Devghat Rural Municipality,Tanahu,2024,160.558,78.8,,8,10,144.766,297.382
40706,Rural Municipality,Gandaki,Ghiring Rural Municipality,Tanahu,2024,108.86,83.9,,18.5,7.5,122.981,240.541
40707,Rural Municipality,Gandaki,Rishing Rural Municipality,Tanahu,2024,211.04,97.7,,6,7.5,155.044,304.736
40710,Rural Municipality,Gandaki,Aabukhaireni Rural Municipality,Tanahu,2024,64.308,93.2,,8,7,177.774,303.072
40602,Rural Municipality,Gandaki,Marsyangdi Rural Municipality,Lamjung,2024,163.493,83.6,,5,8,133.7,339.922
40601,Rural Municipality,Gandaki,Dordi Rural Municipality,Lamjung,2024,154.863,82.4,,31,26,168.27,314.282
40608,Rural Municipality,Gandaki,Dudhpokhari Rural Municipality,Lamjung,2024,135.648,69.7,,26,15,130.602,183.682
40603,Rural Municipality,Gandaki,Kwolasodhar Rural Municipality,Lamjung,2024,94.783,70.1,,7.5,0,51.772,232.101
40103,Rural Municipality,Gandaki,Sulikot Rural Municipality,Gorakha,2024,208.485,132,,8,10,138.483,379.312
40107,Rural Municipality,Gandaki,Siranchowk Rural Municipality,Gorakha,2024,270.55,131.2,,16.5,12.5,183.593,438.776
40110,Rural Municipality,Gandaki,Sahid Lakhan Rural Municipality,Gorakha,2024,258.763,141.2,,17.5,18,155.791,370.564
40106,Rural Municipality,Gandaki,Bhimsen Rural Municipality,Gorakha,2024,184.098,126.3,,8,5,146.575,377.639
40104,Rural Municipality,Gandaki,Dharche Rural Municipality,Gorakha,2024,102.65,87.4,,8,36.2,144.445,249.813
40101,Rural Municipality,Gandaki,Chumnubri Rural Municipality,Gorakha,2024,10.648,69.7,,5,9,91.726,159.874
40111,Rural Municipality,Gandaki,Gandaki Rural Municipality,Gorakha,2024,180.387,129.4,,17.5,19,181.685,376.007
40105,Rural Municipality,Gandaki,Aarughat Rural Municipality,Gorakha,2024,160.489,126.8,,18,7.5,127.823,480.364
40102,Rural Municipality,Gandaki,Ajirkot Rural Municipality,Gorakha,2024,148.312,105.7,,22.5,10,154.692,270.442
40807,Urban Municipality,Gandaki,Madhyabindu Municipality,Nawalpur,2024,43.129,148.9,,8,20,240.808,488.478
40805,Urban Municipality,Gandaki,Devchuli Municipality,Nawalpur,2024,80.887,133.2,,8,7,200.11,474.885
40801,Urban Municipality,Gandaki,Gaindakot Municipality,Nawalpur,2024,246.787,160.7,,5,9.3,312.162,610.865
40806,Urban Municipality,Gandaki,Kawasoti Municipality,Nawalpur,2024,89.444,166.5,,5,25,360.887,573.58
41101,Urban Municipality,Gandaki,Baglung Municipality,Baglung,2024,378.819,158.5,,18.5,13,337.276,711.747
41105,Urban Municipality,Gandaki,Dhorpatan Municipality,Baglung,2024,160.202,96.9,,0,0,117.716,367.675
41110,Urban Municipality,Gandaki,Jaimini Municipality,Baglung,2024,228.861,112,,5,13,171.553,460.061
41108,Urban Municipality,Gandaki,Galkot Municipality,Baglung,2024,257.439,113.8,,6,15,129.012,475.719
40406,Urban Municipality,Gandaki,Beni Municipality,Myagdi,2024,213.789,119.4,,10,18,159.534,488.953
40909,Urban Municipality,Gandaki,Waling Municipality,Syanja,2024,388.236,149.6,,30,15,227.786,583.954
40905,Urban Municipality,Gandaki,Bhirkot Municipality,Syanja,2024,271.966,101.1,,6,18.5,164.933,558.376
40901,Urban Municipality,Gandaki,Putalibajar Municipality,Syanja,2024,425.503,138,,14,7,346.221,500.453
40908,Urban Municipality,Gandaki,Chapakot Municipality,Syanja,2024,216.964,99.9,,33.5,30,193.625,555.713
40910,Urban Municipality,Gandaki,Galyang Municipality,Syanja,2024,195.192,122.8,,10,15,266.87,470.359
41004,Urban Municipality,Gandaki,Phalewas Municipality,Parbat,2024,188.63,98.7,,6.5,16,201.222,454.364
41003,Urban Municipality,Gandaki,Kushma Municipality,Parbat,2024,43.883,129.6,,15,16,139.863,623.06
40704,Urban Municipality,Gandaki,Shuklagandaki Municipality,Tanahu,2024,128.194,140.8,,7.5,8,323.368,535.966
40702,Urban Municipality,Gandaki,Byas Municipality,Tanahu,2024,561.766,179.9,,31,25,387.256,811.247
40705,Urban Municipality,Gandaki,Bhimad Municipality,Tanahu,2024,42.916,112.2,,5,5,171.243,362.641
40701,Urban Municipality,Gandaki,Bhanu Municipality,Tanahu,2024,410.888,134.7,,18.5,20,279.719,566.238
40606,Urban Municipality,Gandaki,Sundarbazar Municipality,Lamjung,2024,200.578,104.5,,8,15,163.489,451.031
40607,Urban Municipality,Gandaki,Rainash Municipality,Lamjung,2024,148.981,83.9,,11.4,28,135.903,339.663
40604,Urban Municipality,Gandaki,Madhyanepal Municipality,Lamjung,2024,200.335,97.2,,5,10,131.503,396.271
40605,Urban Municipality,Gandaki,Beshisahar Municipality,Lamjung,2024,275.367,131.9,,24,6,215.989,630.964
40108,Urban Municipality,Gandaki,Palungtar Municipality,Gorakha,2024,339.308,168.9,,8,21.5,326.871,507.595
40109,Urban Municipality,Gandaki,Gorkha Municipality,Gorakha,2024,280.42,212.2,,8,10,189.885,581.885
40504,Metropolitan City,Gandaki,Pokhara Lekhnath Metropolitan City,Kaski,2024,3406.418,487,,40,0,2572.813,2826.914
30806,Rural Municipality,Bagmati,Bagmati Rural Municipality,Lalitpur,2024,111.335,73.1,,8,7.5,99.415,327.224
30805,Rural Municipality,Bagmati,Mahankaal Rural Municipality,Lalitpur,2024,66.093,69.6,,5,11.5,64.07,263.923
30804,Rural Municipality,Bagmati,Konjyosom Rural Municipality,Lalitpur,2024,120.322,70,,5,22.5,128.735,232.802
31210,Rural Municipality,Bagmati,Bagmati Rural Municipality,Makawanpur,2024,155.405,104.3,,8,5.5,388.029,186.307
31204,Rural Municipality,Bagmati,Rakshirang Rural Municipality,Makawanpur,2024,135.342,93.5,,12.5,15,235.491,310.266
31205,Rural Municipality,Bagmati,Mahanari Rural Municipality,Makawanpur,2024,43.321,120.4,,5,7,369.475,430.15
31208,Rural Municipality,Bagmati,Makwanpurgadhi Rural Municipality,Makawanpur,2024,129.144,97.4,,8,27.5,243.617,325.217
31207,Rural Municipality,Bagmati,Bhimfedi Rural Municipality,Makawanpur,2024,141.269,97.7,,8,12.5,212.953,306.376
31209,Rural Municipality,Bagmati,Bakaiya Rural Municipality,Makawanpur,2024,200.769,116.5,,10,18,195.812,491.901
31203,Rural Municipality,Bagmati,Kailash Rural Municipality,Makawanpur,2024,128.749,89.2,,8,5,171.195,268.341
31201,Rural Municipality,Bagmati,Indrasarobar Rural Municipality,Makawanpur,2024,68.728,72.6,,17,10,126.203,264.339
31303,Rural Municipality,Bagmati,Ichhakamana Rural Municipality,Chitawan,2024,155.827,98.7,,16.5,15,193.566,389.378
30408,Rural Municipality,Bagmati,Siddhalek Rural Municipality,Dhading,2024,206.087,126.6,,17.5,8,180.132,338.209
30401,Rural Municipality,Bagmati,Rubi Valley Rural Municipality,Dhading,2024,77.348,72.3,,10,10.5,81.213,160.345
30409,Rural Municipality,Bagmati,Benighat Rorang Rural Municipality,Dhading,2024,44.344,150.9,,20,17,303.065,517.614
30405,Rural Municipality,Bagmati,Netrabati Rural Municipality,Dhading,2024,22.714,92.6,,8,11.5,149.266,299.21
30412,Rural Municipality,Bagmati,Thakre Rural Municipality,Dhading,2024,198.78,153.6,,8,8,208.834,442.205
30404,Rural Municipality,Bagmati,Tripurasundari Rural Municipality,Dhading,2024,24.936,124.8,,5,7.5,153.36,346.842
30407,Rural Municipality,Bagmati,Jwalamukhi Rural Municipality,Dhading,2024,253.205,126.1,,0,0,119.787,420.449
30411,Rural Municipality,Bagmati,Galchhi Rural Municipality,Dhading,2024,218.861,134.2,,10,26.5,225.809,378.949
30410,Rural Municipality,Bagmati,Gajuri Rural Municipality,Dhading,2024,197.051,137.6,,7.5,21.5,149.852,394.867
30403,Rural Municipality,Bagmati,Gangajamuna Rural Municipality,Dhading,2024,13.671,119.9,,6,10,198.308,313.254
30402,Rural Municipality,Bagmati,Khaniyabas Rural Municipality,Dhading,2024,114.732,89.7,,20,11.5,148.134,215.716
30503,Rural Municipality,Bagmati,Suryagadhi Rural Municipality,Nuwakot,2024,111.604,75.6,,10,12,118.975,219.076
30511,Rural Municipality,Bagmati,Shivapuri Rural Municipality,Nuwakot,2024,177.988,86.7,,5,6.5,129.566,380.682
30509,Rural Municipality,Bagmati,Likhu Rural Municipality,Nuwakot,2024,120.512,78.6,,12.5,5,123.173,226.512
30506,Rural Municipality,Bagmati,Meghang Rural Municipality,Nuwakot,2024,149.078,70.6,,5,9,123.765,215.538
30510,Rural Municipality,Bagmati,Panchakanya Rural Municipality,Nuwakot,2024,160.32,76.6,,18,13,155.773,247.392
30501,Rural Municipality,Bagmati,Dupcheswor Rural Municipality,Nuwakot,2024,126.455,84.3,,8,6.5,163.267,420.747
30507,Rural Municipality,Bagmati,Tarkeshwor Rural Municipality,Nuwakot,2024,115.648,72.9,,7,6,111.304,224.311
30502,Rural Municipality,Bagmati,Tadigaau Rural Municipality,Nuwakot,2024,123.266,78.4,,5,8,107.55,301.712
